district_number,district_name,school_number,school_name,year,subgroup,english_avg,math_avg,reading_avg,science_avg,act_composite_avg,percent_21_orhigher,percent_met_crb_english,percent_met_crb_math,percent_met_crb_reading,percent_met_crb_science,percent_met_all4_crb,avg_composite_baseline_year,avg_composite_previous,percent_21_orhigher_baseline_year,percent_21_orhigher_previous
792,Shelby County Schools,8258,KIPP Memphis Middle Academy,2017,English Learners,,,,,,,,,,,,,,,
792,Shelby County Schools,8258,KIPP Memphis Middle Academy,2017,Students with Disabilities,,,,,,,,,,,,,,,
792,Shelby County Schools,8260,Memphis Grizzlies Preparatory Charter School,2017,All Students,,,,,,,,,,,,,,,
792,Shelby County Schools,8260,Memphis Grizzlies Preparatory Charter School,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
792,Shelby County Schools,8260,Memphis Grizzlies Preparatory Charter School,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
792,Shelby County Schools,8260,Memphis Grizzlies Preparatory Charter School,2017,English Learners,,,,,,,,,,,,,,,
792,Shelby County Schools,8260,Memphis Grizzlies Preparatory Charter School,2017,Students with Disabilities,,,,,,,,,,,,,,,
792,Shelby County Schools,8262,KIPP Memphis Collegiate Elementary,2017,All Students,,,,,,,,,,,,,,,
792,Shelby County Schools,8262,KIPP Memphis Collegiate Elementary,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
792,Shelby County Schools,8262,KIPP Memphis Collegiate Elementary,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
792,Shelby County Schools,8262,KIPP Memphis Collegiate Elementary,2017,English Learners,,,,,,,,,,,,,,,
792,Shelby County Schools,8262,KIPP Memphis Collegiate Elementary,2017,Students with Disabilities,,,,,,,,,,,,,,,
792,Shelby County Schools,8264,Memphis Rise Academy,2017,All Students,,,,,,,,,,,,,,,
792,Shelby County Schools,8264,Memphis Rise Academy,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
792,Shelby County Schools,8264,Memphis Rise Academy,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
792,Shelby County Schools,8264,Memphis Rise Academy,2017,English Learners,,,,,,,,,,,,,,,
792,Shelby County Schools,8264,Memphis Rise Academy,2017,Students with Disabilities,,,,,,,,,,,,,,,
792,Shelby County Schools,8265,City University School of Independence,2017,All Students,,,,,,,,,,,,,,,
792,Shelby County Schools,8265,City University School of Independence,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
792,Shelby County Schools,8265,City University School of Independence,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
792,Shelby County Schools,8265,City University School of Independence,2017,English Learners,,,,,,,,,,,,,,,
792,Shelby County Schools,8265,City University School of Independence,2017,Students with Disabilities,,,,,,,,,,,,,,,
792,Shelby County Schools,8266,Vision Preparatory Charter School,2017,All Students,,,,,,,,,,,,,,,
792,Shelby County Schools,8266,Vision Preparatory Charter School,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
792,Shelby County Schools,8266,Vision Preparatory Charter School,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
792,Shelby County Schools,8266,Vision Preparatory Charter School,2017,English Learners,,,,,,,,,,,,,,,
792,Shelby County Schools,8266,Vision Preparatory Charter School,2017,Students with Disabilities,,,,,,,,,,,,,,,
792,Shelby County Schools,8270,Power Center Academy Elementary School,2017,All Students,,,,,,,,,,,,,,,
792,Shelby County Schools,8270,Power Center Academy Elementary School,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
792,Shelby County Schools,8270,Power Center Academy Elementary School,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
792,Shelby County Schools,8270,Power Center Academy Elementary School,2017,English Learners,,,,,,,,,,,,,,,
792,Shelby County Schools,8270,Power Center Academy Elementary School,2017,Students with Disabilities,,,,,,,,,,,,,,,
792,Shelby County Schools,8275,The Excel Center,2017,All Students,10.7,12.7,12,11,*,,*,*,*,*,*,,,,
792,Shelby County Schools,8275,The Excel Center,2017,Black/Hispanic/Native,10.7,12.7,12,11,*,,*,*,*,*,*,,,,
792,Shelby County Schools,8275,The Excel Center,2017,Economically Disadvantaged,8,10,11,11,*,,*,*,*,*,*,,,,
792,Shelby County Schools,8275,The Excel Center,2017,English Learners,,,,,*,,*,*,*,*,*,,,,
792,Shelby County Schools,8275,The Excel Center,2017,Super Subgroup,10.7,12.7,12,11,*,,*,*,*,*,*,,,,
792,Shelby County Schools,8275,The Excel Center,2017,Students with Disabilities,,,,,*,,*,*,*,*,*,,,,
792,Shelby County Schools,8280,Granville T. Woods Academy of Innovation Charter School,2017,All Students,,,,,,,,,,,,,,,
792,Shelby County Schools,8280,Granville T. Woods Academy of Innovation Charter School,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
792,Shelby County Schools,8280,Granville T. Woods Academy of Innovation Charter School,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
792,Shelby County Schools,8280,Granville T. Woods Academy of Innovation Charter School,2017,English Learners,,,,,,,,,,,,,,,
792,Shelby County Schools,8280,Granville T. Woods Academy of Innovation Charter School,2017,Students with Disabilities,,,,,,,,,,,,,,,
792,Shelby County Schools,8285,Leadership Preparatory Charter School,2017,All Students,,,,,,,,,,,,,,,
792,Shelby County Schools,8285,Leadership Preparatory Charter School,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
792,Shelby County Schools,8285,Leadership Preparatory Charter School,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
792,Shelby County Schools,8285,Leadership Preparatory Charter School,2017,English Learners,,,,,,,,,,,,,,,
792,Shelby County Schools,8285,Leadership Preparatory Charter School,2017,Students with Disabilities,,,,,,,,,,,,,,,
792,Shelby County Schools,8295,Gateway University,2017,All Students,,,,,,,,,,,,,,,
792,Shelby County Schools,8295,Gateway University,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
792,Shelby County Schools,8295,Gateway University,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
792,Shelby County Schools,8295,Gateway University,2017,English Learners,,,,,,,,,,,,,,,
792,Shelby County Schools,8295,Gateway University,2017,Students with Disabilities,,,,,,,,,,,,,,,
792,Shelby County Schools,8300,Kaleidoscope School of Memphis,2017,All Students,,,,,,,,,,,,,,,
792,Shelby County Schools,8300,Kaleidoscope School of Memphis,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
792,Shelby County Schools,8300,Kaleidoscope School of Memphis,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
792,Shelby County Schools,8300,Kaleidoscope School of Memphis,2017,English Learners,,,,,,,,,,,,,,,
792,Shelby County Schools,8300,Kaleidoscope School of Memphis,2017,Students with Disabilities,,,,,,,,,,,,,,,
792,Shelby County Schools,8305,Legacy Leadership Academy Inc.,2017,All Students,,,,,,,,,,,,,,,
792,Shelby County Schools,8305,Legacy Leadership Academy Inc.,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
792,Shelby County Schools,8305,Legacy Leadership Academy Inc.,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
792,Shelby County Schools,8305,Legacy Leadership Academy Inc.,2017,English Learners,,,,,,,,,,,,,,,
792,Shelby County Schools,8305,Legacy Leadership Academy Inc.,2017,Students with Disabilities,,,,,,,,,,,,,,,
792,Shelby County Schools,8310,Memphis School of Excellence Elementary,2017,All Students,,,,,,,,,,,,,,,
792,Shelby County Schools,8310,Memphis School of Excellence Elementary,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
792,Shelby County Schools,8310,Memphis School of Excellence Elementary,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
792,Shelby County Schools,8310,Memphis School of Excellence Elementary,2017,English Learners,,,,,,,,,,,,,,,
792,Shelby County Schools,8310,Memphis School of Excellence Elementary,2017,Students with Disabilities,,,,,,,,,,,,,,,
792,Shelby County Schools,8315,Nexus STEM Academy Elementary School,2017,All Students,,,,,,,,,,,,,,,
792,Shelby County Schools,8315,Nexus STEM Academy Elementary School,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
792,Shelby County Schools,8315,Nexus STEM Academy Elementary School,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
792,Shelby County Schools,8315,Nexus STEM Academy Elementary School,2017,English Learners,,,,,,,,,,,,,,,
792,Shelby County Schools,8315,Nexus STEM Academy Elementary School,2017,Students with Disabilities,,,,,,,,,,,,,,,
792,Shelby County Schools,8320,Southwest Early College High School,2017,All Students,,,,,,,,,,,,,,,
792,Shelby County Schools,8320,Southwest Early College High School,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
792,Shelby County Schools,8320,Southwest Early College High School,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
792,Shelby County Schools,8320,Southwest Early College High School,2017,English Learners,,,,,,,,,,,,,,,
792,Shelby County Schools,8320,Southwest Early College High School,2017,Students with Disabilities,,,,,,,,,,,,,,,
793,Arlington Municipal School District,0,,2017,All Students,22.5,21.6,23.3,22.9,22.7,,77.7,49.6,58.3,51.3,34.3,,,,
793,Arlington Municipal School District,0,,2017,Black/Hispanic/Native,19.6,19.4,20.5,20.2,20.1,,66.9,31.6,39.1,27.1,12.8,,,,
793,Arlington Municipal School District,0,,2017,Economically Disadvantaged,19.7,19.2,20.6,20.9,20.3,,63,25.9,40.7,40.7,14.8,,,,
793,Arlington Municipal School District,0,,2017,English Learners,19.9,19.9,21.8,20.4,*,,*,*,*,*,*,,,,
793,Arlington Municipal School District,0,,2017,Super Subgroup,19.6,19.6,20.5,20.4,20.2,,65.6,33.1,38,29.4,13.5,,,,
793,Arlington Municipal School District,0,,2017,Students with Disabilities,16.2,18.8,18,19.1,18.2,,36,24,16,28,12,,,,
793,Arlington Municipal School District,1,Arlington High,2017,All Students,22.5,21.6,23.3,22.9,22.7,,77.7,49.6,58.3,51.3,34.3,,,,
793,Arlington Municipal School District,1,Arlington High,2017,Black/Hispanic/Native,19.6,19.4,20.5,20.2,20.1,,66.9,31.6,39.1,27.1,12.8,,,,
793,Arlington Municipal School District,1,Arlington High,2017,Economically Disadvantaged,19.7,19.2,20.6,20.9,20.3,,63,25.9,40.7,40.7,14.8,,,,
793,Arlington Municipal School District,1,Arlington High,2017,English Learners,19.9,19.9,21.8,20.4,*,,*,*,*,*,*,,,,
793,Arlington Municipal School District,1,Arlington High,2017,Super Subgroup,19.6,19.6,20.5,20.4,20.2,,65.6,33.1,38,29.4,13.5,,,,
793,Arlington Municipal School District,1,Arlington High,2017,Students with Disabilities,16.2,18.8,18,19.1,18.2,,36,24,16,28,12,,,,
793,Arlington Municipal School District,5,Arlington Elementary,2017,All Students,,,,,,,,,,,,,,,
793,Arlington Municipal School District,5,Arlington Elementary,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
793,Arlington Municipal School District,5,Arlington Elementary,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
793,Arlington Municipal School District,5,Arlington Elementary,2017,English Learners,,,,,,,,,,,,,,,
793,Arlington Municipal School District,5,Arlington Elementary,2017,Students with Disabilities,,,,,,,,,,,,,,,
793,Arlington Municipal School District,6,Arlington Middle,2017,All Students,,,,,,,,,,,,,,,
793,Arlington Municipal School District,6,Arlington Middle,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
793,Arlington Municipal School District,6,Arlington Middle,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
793,Arlington Municipal School District,6,Arlington Middle,2017,English Learners,,,,,,,,,,,,,,,
793,Arlington Municipal School District,6,Arlington Middle,2017,Students with Disabilities,,,,,,,,,,,,,,,
793,Arlington Municipal School District,195,Donelson Elementary,2017,All Students,,,,,,,,,,,,,,,
793,Arlington Municipal School District,195,Donelson Elementary,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
793,Arlington Municipal School District,195,Donelson Elementary,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
793,Arlington Municipal School District,195,Donelson Elementary,2017,English Learners,,,,,,,,,,,,,,,
793,Arlington Municipal School District,195,Donelson Elementary,2017,Students with Disabilities,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,0,,2017,All Students,21,20.2,22.2,21.7,21.5,,66.6,37.4,50.4,37,25.1,,,,
794,Bartlett Municipal School District,0,,2017,Black/Hispanic/Native,19,18.7,20.7,20.2,19.8,,54.1,23.3,41.8,24.7,15.1,,,,
794,Bartlett Municipal School District,0,,2017,Economically Disadvantaged,18.5,18.8,19.9,20.5,19.6,,51.6,25,29.7,28.1,14.1,,,,
794,Bartlett Municipal School District,0,,2017,English Learners,17.4,17.9,18.4,18,*,,*,*,*,*,*,,,,
794,Bartlett Municipal School District,0,,2017,Super Subgroup,18.7,18.6,20.2,20.1,19.6,,52,22.8,36.6,24.8,14.4,,,,
794,Bartlett Municipal School District,0,,2017,Students with Disabilities,14.7,16.5,17.1,17.9,16.7,,16.1,6.5,16.1,12.9,6.5,,,,
794,Bartlett Municipal School District,3,Altruria Elementary,2017,All Students,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,3,Altruria Elementary,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,3,Altruria Elementary,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,3,Altruria Elementary,2017,English Learners,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,3,Altruria Elementary,2017,Students with Disabilities,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,7,Appling Middle School,2017,All Students,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,7,Appling Middle School,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,7,Appling Middle School,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,7,Appling Middle School,2017,English Learners,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,7,Appling Middle School,2017,Students with Disabilities,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,20,Bartlett Elementary School,2017,All Students,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,20,Bartlett Elementary School,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,20,Bartlett Elementary School,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,20,Bartlett Elementary School,2017,English Learners,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,20,Bartlett Elementary School,2017,Students with Disabilities,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,25,Bartlett High School,2017,All Students,21,20.2,22.2,21.7,21.5,,66.6,37.4,50.4,37,25.1,,,,
794,Bartlett Municipal School District,25,Bartlett High School,2017,Black/Hispanic/Native,19,18.7,20.7,20.2,19.8,,54.1,23.3,41.8,24.7,15.1,,,,
794,Bartlett Municipal School District,25,Bartlett High School,2017,Economically Disadvantaged,18.5,18.8,19.9,20.5,19.6,,51.6,25,29.7,28.1,14.1,,,,
794,Bartlett Municipal School District,25,Bartlett High School,2017,English Learners,17.4,17.9,18.4,18,*,,*,*,*,*,*,,,,
794,Bartlett Municipal School District,25,Bartlett High School,2017,Super Subgroup,18.7,18.6,20.2,20.1,19.6,,52,22.8,36.6,24.8,14.4,,,,
794,Bartlett Municipal School District,25,Bartlett High School,2017,Students with Disabilities,14.7,16.5,17.1,17.9,16.7,,16.1,6.5,16.1,12.9,6.5,,,,
794,Bartlett Municipal School District,30,Bon Lin Elementary School,2017,All Students,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,30,Bon Lin Elementary School,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,30,Bon Lin Elementary School,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,30,Bon Lin Elementary School,2017,English Learners,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,30,Bon Lin Elementary School,2017,Students with Disabilities,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,33,Bon Lin Middle School,2017,All Students,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,33,Bon Lin Middle School,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,33,Bon Lin Middle School,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,33,Bon Lin Middle School,2017,English Learners,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,33,Bon Lin Middle School,2017,Students with Disabilities,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,90,Ellendale Elementary,2017,All Students,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,90,Ellendale Elementary,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,90,Ellendale Elementary,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,90,Ellendale Elementary,2017,English Learners,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,90,Ellendale Elementary,2017,Students with Disabilities,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,95,Elmore Park Middle School,2017,All Students,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,95,Elmore Park Middle School,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,95,Elmore Park Middle School,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,95,Elmore Park Middle School,2017,English Learners,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,95,Elmore Park Middle School,2017,Students with Disabilities,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,150,Oak Elementary,2017,All Students,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,150,Oak Elementary,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,150,Oak Elementary,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,150,Oak Elementary,2017,English Learners,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,150,Oak Elementary,2017,Students with Disabilities,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,155,Rivercrest Elementary,2017,All Students,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,155,Rivercrest Elementary,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,155,Rivercrest Elementary,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,155,Rivercrest Elementary,2017,English Learners,,,,,,,,,,,,,,,
794,Bartlett Municipal School District,155,Rivercrest Elementary,2017,Students with Disabilities,,,,,,,,,,,,,,,
795,Collierville Municipal School District,0,,2017,All Students,24.9,23.1,24.9,23.9,24.4,,85,58.1,69.6,59.2,45.4,,,,
795,Collierville Municipal School District,0,,2017,Black/Hispanic/Native,19.4,19.3,20.3,20.4,20,,60,29,40,34,17,,,,
795,Collierville Municipal School District,0,,2017,Economically Disadvantaged,18.1,18.4,18.3,18.6,18.5,,37.9,20.7,24.1,10.3,6.9,,,,
795,Collierville Municipal School District,0,,2017,English Learners,19.4,23,19.4,21.6,*,,*,*,*,*,*,,,,
795,Collierville Municipal School District,0,,2017,Super Subgroup,19.8,19.5,21.1,20.6,20.4,,61.9,29.3,44.2,34.7,17,,,,
795,Collierville Municipal School District,0,,2017,Students with Disabilities,18.1,18,20,19,18.9,,49.2,16.9,33.9,27.1,10.2,,,,
795,Collierville Municipal School District,8,Bailey Station Elementary School,2017,All Students,,,,,,,,,,,,,,,
795,Collierville Municipal School District,8,Bailey Station Elementary School,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
795,Collierville Municipal School District,8,Bailey Station Elementary School,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
795,Collierville Municipal School District,8,Bailey Station Elementary School,2017,English Learners,,,,,,,,,,,,,,,
795,Collierville Municipal School District,8,Bailey Station Elementary School,2017,Students with Disabilities,,,,,,,,,,,,,,,
795,Collierville Municipal School District,55,Collierville Elementary School,2017,All Students,,,,,,,,,,,,,,,
795,Collierville Municipal School District,55,Collierville Elementary School,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
